Cím,Épület/szárny,Szint,Helyiség száma,Helyiség neve,"Berendezés v. szolgáltatás
","Berendezés gyártó
","Berendezés tipusa
","Gyári szám/Egyéb berendezés adat
",Berendezés kód,Tender besorolás,Karb.alk./év
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,15,iroda,VRV_INDOOR_UNIT,Daikin,,FXYL40HJV1,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,15,iroda,VRV_INDOOR_UNIT,Daikin,,FXYL40HJV1,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,16,iroda,VRV_INDOOR_UNIT,Daikin,,RAS-13Y  ?,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,16,iroda,VRV_INDOOR_UNIT,Daikin,,RAS-13Y  ?,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,17,iroda,VRV_INDOOR_UNIT,Daikin,,FXYA40HJV1,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,17,iroda,VRV_INDOOR_UNIT,Daikin,,FXYA40HJV1,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,18,iroda,VRV_INDOOR_UNIT,Daikin,,FXYA40HJV1,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,18,iroda,VRV_INDOOR_UNIT,Daikin,,FXYA40HJV1,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,20,iroda,VRV_INDOOR_UNIT,Daikin,,FXYA40HJV1,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,20,iroda,VRV_INDOOR_UNIT,Daikin,,FXYA40HJV1,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,21,iroda,VRV_INDOOR_UNIT,Daikin,,FXYA40HJV1,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,21,iroda,VRV_INDOOR_UNIT,Daikin,,FXYA40HJV1,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,22,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,22,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,23,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,23,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,24,iroda,VRV_INDOOR_UNIT,Daikin,,FXYA40HJV1,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,24,iroda,VRV_INDOOR_UNIT,Daikin,,FXYA40HJV1,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,25,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,25,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,26,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,26,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,27,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,27,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,28,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,28,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,29,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,29,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,2A,tárgyaló,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,2A,tárgyaló,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,30,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,30,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,31,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,31,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,32,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,32,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,33,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,33,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,34,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,34,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,35,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,35,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,37,iroda,VRV_INDOOR_UNIT,Daikin,,FXYA25HJV1,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,37,iroda,VRV_INDOOR_UNIT,Daikin,,FXYA25HJV1,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,38,iroda,VRV_INDOOR_UNIT,Daikin,,FXYA25HJV1,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,38,iroda,VRV_INDOOR_UNIT,Daikin,,FXYA25HJV1,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,39,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,39,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,40,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,40,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,41,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,41,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,42,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,42,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,43,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,43,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,45,tárgyaló,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,45,tárgyaló,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,46,tárgyaló,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,46,tárgyaló,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,47,iroda,VRV_INDOOR_UNIT,Daikin,,FXYA25HJV1,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,47,iroda,VRV_INDOOR_UNIT,Daikin,,FXYA25HJV1,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,48 1,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,48 1,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,48 2,iroda,VRV_INDOOR_UNIT,Daikin,,FXYA25HJV1,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,48 2,iroda,VRV_INDOOR_UNIT,Daikin,,FXYA25HJV1,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,50,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,50,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,51,iroda,VRV_INDOOR_UNIT,Daikin,,FXYA25HJV1,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,51,iroda,VRV_INDOOR_UNIT,Daikin,,FXYA25HJV1,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,53 1,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,53 1,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,53 2,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,53 2,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,54,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,54,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,55,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,55,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,56,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,56,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,57,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,57,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,59,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,59,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,60,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,60,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,61,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,61,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,62,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,62,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,63,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,63,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,36T,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,36T,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,36T,iroda,VRV_INDOOR_UNIT,Panasonic,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,36T,iroda,VRV_INDOOR_UNIT,Panasonic,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,60A,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,60A,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,63A,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,2. emelet,63A,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,1,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,1,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,2,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,2,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,3,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,3,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,4,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,4,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,5,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,5,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,6,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,6,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,7,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,7,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,8,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,8,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,9,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,9,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,355A,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,355A,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,11,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,11,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,12,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,12,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,13,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,13,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,14,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,14,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,15,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,15,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,16,,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,16,,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,17,,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,17,,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,18,,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,18,,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,19,,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,19,,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,20,,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,20,,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,21,,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,21,,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,22,,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,22,,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,23,,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,23,,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,24,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,24,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,25,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,25,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,26,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,26,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,27,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,27,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,28,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,28,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,29,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,29,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,2A,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,2A,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,30,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,3. emelet,30,iroda,VRV_INDOOR_UNIT,Daikin,,,,INDOOR_UNIT_ABOVE_2_5_KW,2
